,Assists,xA,xG,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Next_Points,Running_Assists,Running_xA,Running_xG,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Next_Points
14,0,0.19,1.58,0,84,0,0,0,1,1,Dominic,Calvert,4,-1.58,-0.19,5.0,0.0,0.07,0.5650000000000001,0.0,60.25,0.0,0.0,0.0,1.25,0.25,3.5,-0.565,-0.07,2.0
15,1,0.01,0.62,0,66,0,0,0,5,0,Dominic,Calvert,4,-0.62,0.99,2.0,0.25,0.060000000000000005,0.7200000000000001,0.0,57.75,0.0,0.0,0.0,2.0,0.25,3.5,-0.72,0.19,2.0
16,0,0.03,0.25,0,81,0,0,0,2,0,Dominic,Calvert,2,-0.25,-0.03,2.0,0.25,0.0575,0.6125,0.0,57.75,0.0,0.0,0.0,2.0,0.25,3.0,-0.6125,0.1925,2.5
17,0,0.06,0.48,0,90,0,0,0,2,0,Dominic,Calvert,5,-0.48,-0.06,1.0,0.25,0.0725,0.7325,0.0,80.25,0.0,0.0,0.0,2.5,0.25,3.75,-0.7325,0.17750000000000002,2.5
18,0,0.01,0.23,0,25,0,0,0,1,0,Dominic,Calvert,5,-0.23,-0.01,2.0,0.25,0.0275,0.395,0.0,65.5,0.0,0.0,0.0,2.5,0.0,4.0,-0.395,0.2225,1.75
19,0,0.02,0.08,0,73,0,0,0,2,0,Dominic,Calvert,3,-0.08,-0.02,2.0,0.0,0.03,0.26,0.0,67.25,0.0,0.0,0.0,1.75,0.0,3.75,-0.26,-0.03,1.75
20,0,0.0,0.66,0,62,0,0,0,2,0,Dominic,Calvert,5,-0.66,0.0,2.0,0.0,0.0225,0.36250000000000004,0.0,62.5,0.0,0.0,0.0,1.75,0.0,4.5,-0.36250000000000004,-0.0225,1.75
21,0,0.02,0.34,0,80,0,0,0,2,0,Dominic,Calvert,3,-0.34,-0.02,5.0,0.0,0.0125,0.3275,0.0,60.0,0.0,0.0,0.0,1.75,0.0,4.0,-0.3275,-0.0125,2.75
22,1,0.01,0.9,0,84,0,0,0,5,0,Dominic,Calvert,5,-0.9,0.99,2.0,0.25,0.012499999999999999,0.49500000000000005,0.0,74.75,0.0,0.0,0.0,2.75,0.0,4.0,-0.49500000000000005,0.2375,2.75
23,0,0.0,0.06,0,77,0,0,0,2,0,Dominic,Calvert,5,-0.06,0.0,2.0,0.25,0.0075,0.49000000000000005,0.0,75.75,0.0,0.0,0.0,2.75,0.0,4.5,-0.49000000000000005,0.2425,2.75
24,0,0.04,0.22,0,90,0,0,0,2,0,Dominic,Calvert,4,-0.22,-0.04,2.0,0.25,0.0175,0.38000000000000006,0.0,82.75,0.0,0.0,0.0,2.75,0.0,4.25,-0.38000000000000006,0.23249999999999998,2.75
25,0,0.0,0.0,0,67,0,0,0,2,0,Dominic,Calvert,3,0.0,0.0,1.0,0.25,0.012499999999999999,0.29500000000000004,0.0,79.5,0.0,0.0,0.0,2.75,0.0,4.25,-0.29500000000000004,0.2375,1.75
26,0,0.04,0.17,0,16,0,0,0,1,0,Dominic,Calvert,4,-0.17,-0.04,1.0,0.0,0.02,0.1125,0.0,62.5,0.0,0.0,0.0,1.75,0.0,4.0,-0.1125,-0.02,1.5
27,0,0.02,0.06,0,29,0,0,0,1,0,Dominic,Calvert,4,-0.06,-0.02,2.0,0.0,0.025,0.1125,0.0,50.5,0.0,0.0,0.0,1.5,0.0,3.75,-0.1125,-0.025,1.5
28,0,0.13,0.34,0,90,0,0,0,2,0,Dominic,Calvert,3,-0.34,-0.13,6.0,0.0,0.0475,0.14250000000000002,0.0,50.5,0.0,0.0,0.0,1.5,0.0,3.5,-0.14250000000000002,-0.0475,2.5
29,0,0.0,0.8,1,29,0,0,0,6,0,Dominic,Calvert,4,0.19999999999999996,0.0,9.0,0.0,0.0475,0.3425,0.25,41.0,0.0,0.0,0.0,2.5,0.0,3.75,-0.09250000000000001,-0.0475,4.5
30,0,0.01,0.52,1,82,0,0,0,9,0,Dominic,Calvert,2,0.48,-0.01,0.0,0.0,0.04,0.43000000000000005,0.5,57.5,0.0,0.0,0.0,4.5,0.0,3.25,0.06999999999999998,-0.04,4.25
31,0,0.0,0.0,0,0,0,0,0,0,0,Dominic,Calvert,4,0.0,0.0,2.0,0.0,0.035,0.41500000000000004,0.5,50.25,0.0,0.0,0.0,4.25,0.0,3.25,0.08499999999999998,-0.035,4.25
32,0,0.0,0.26,0,66,0,0,0,2,0,Dominic,Calvert,2,-0.26,0.0,6.0,0.0,0.0025,0.395,0.5,44.25,0.0,0.0,0.0,4.25,0.0,3.0,0.10499999999999998,-0.0025,4.25
33,0,0.01,0.29,1,90,0,0,0,6,0,Dominic,Calvert,5,0.71,-0.01,0.0,0.0,0.005,0.2675,0.5,59.5,0.0,0.0,0.0,4.25,0.0,3.25,0.23249999999999998,-0.005,2.0
34,0,0.0,0.0,0,0,0,0,0,0,0,Dominic,Calvert,2,0.0,0.0,8.0,0.0,0.0025,0.1375,0.25,39.0,0.0,0.0,0.0,2.0,0.0,3.25,0.11249999999999999,-0.0025,4.0
35,0,0.01,1.03,1,79,0,0,0,8,0,Dominic,Calvert,2,-0.030000000000000027,-0.01,4.0,0.0,0.005,0.395,0.5,58.75,0.0,0.0,0.0,4.0,0.0,2.75,0.10499999999999998,-0.005,4.5
36,1,0.75,0.06,0,78,0,0,0,4,1,Dominic,Calvert,2,-0.06,0.25,2.0,0.25,0.1925,0.34500000000000003,0.5,61.75,0.0,0.0,0.0,4.5,0.25,2.75,0.15499999999999997,0.0575,3.5
37,0,0.0,0.44,0,74,0,0,0,2,0,Dominic,Calvert,5,-0.44,0.0,,0.25,0.19,0.3825,0.25,57.75,0.0,0.0,0.0,3.5,0.25,2.75,-0.1325,0.060000000000000005,4.666666666666667
0,0,0.14,0.98,1,90,0,0,0,7,0,Dominic,Solanke,4,0.020000000000000018,-0.14,5.0,0.0,0.14,0.98,1.0,90.0,0.0,0.0,0.0,7.0,0.0,4.0,0.020000000000000018,-0.14,5.0
1,1,0.01,0.15,0,90,0,0,0,5,0,Dominic,Solanke,5,-0.15,0.99,2.0,0.5,0.07500000000000001,0.565,0.5,90.0,0.0,0.0,0.0,6.0,0.0,4.5,-0.06499999999999999,0.425,3.5
2,0,0.04,0.07,0,90,0,0,0,2,0,Dominic,Solanke,5,-0.07,-0.04,7.0,0.3333333333333333,0.06333333333333334,0.39999999999999997,0.3333333333333333,90.0,0.0,0.0,0.0,4.666666666666667,0.0,4.666666666666667,-0.06666666666666667,0.26999999999999996,4.666666666666667
3,0,0.02,0.56,1,90,0,0,0,7,0,Dominic,Solanke,2,0.43999999999999995,-0.02,2.0,0.25,0.052500000000000005,0.44,0.5,90.0,0.0,0.0,0.0,5.25,0.0,4.0,0.05999999999999999,0.19749999999999998,4.0
4,0,0.03,0.4,0,90,0,0,0,2,0,Dominic,Solanke,4,-0.4,-0.03,6.0,0.25,0.025,0.29500000000000004,0.25,90.0,0.0,0.0,0.0,4.0,0.0,4.0,-0.04500000000000002,0.225,4.25
5,0,0.01,0.6,1,90,0,0,0,6,0,Dominic,Solanke,3,0.4,-0.01,2.0,0.0,0.025,0.40750000000000003,0.5,90.0,0.0,0.0,0.0,4.25,0.0,3.5,0.09249999999999999,-0.025,4.25
6,0,0.14,0.15,0,90,0,0,0,2,0,Dominic,Solanke,5,-0.15,-0.14,1.0,0.0,0.05,0.4275,0.5,90.0,0.0,0.0,0.0,4.25,0.0,3.5,0.07249999999999998,-0.05,2.75
7,0,0.17,0.11,0,90,0,0,0,1,1,Dominic,Solanke,3,-0.11,-0.17,7.0,0.0,0.08750000000000001,0.315,0.25,90.0,0.0,0.0,0.0,2.75,0.25,3.75,-0.065,-0.08750000000000001,4.0
8,0,0.01,0.48,1,84,0,0,0,7,0,Dominic,Solanke,3,0.52,-0.01,2.0,0.0,0.0825,0.33499999999999996,0.5,88.5,0.0,0.0,0.0,4.0,0.25,3.5,0.165,-0.0825,3.0
9,0,0.03,0.15,0,90,0,0,0,2,0,Dominic,Solanke,2,-0.15,-0.03,2.0,0.0,0.0875,0.2225,0.25,88.5,0.0,0.0,0.0,3.0,0.25,3.25,0.027500000000000004,-0.0875,3.0
10,0,0.01,0.45,0,84,0,0,0,2,0,Dominic,Solanke,5,-0.45,-0.01,13.0,0.0,0.055,0.2975,0.25,87.0,0.0,0.0,0.0,3.0,0.25,3.25,-0.0475,-0.055,6.0
11,0,0.13,1.18,2,90,0,0,0,13,0,Dominic,Solanke,4,0.8200000000000001,-0.13,2.0,0.0,0.045,0.565,0.75,87.0,0.0,0.0,0.0,6.0,0.0,3.5,0.18500000000000003,-0.045,4.75
12,0,0.03,0.62,0,90,0,0,0,2,0,Dominic,Solanke,2,-0.62,-0.03,6.0,0.0,0.049999999999999996,0.6,0.5,88.5,0.0,0.0,0.0,4.75,0.0,3.25,-0.09999999999999998,-0.049999999999999996,5.75
13,0,0.04,1.31,1,90,0,0,0,6,0,Dominic,Solanke,5,-0.31000000000000005,-0.04,2.0,0.0,0.0525,0.89,0.75,88.5,0.0,0.0,0.0,5.75,0.0,4.0,-0.13999999999999999,-0.0525,5.75
14,0,0.03,0.12,0,87,0,0,0,2,0,Dominic,Solanke,4,-0.12,-0.03,7.0,0.0,0.0575,0.8075,0.75,89.25,0.0,0.0,0.0,5.75,0.0,3.75,-0.05749999999999998,-0.0575,4.25
15,0,0.03,0.87,1,90,0,0,0,7,0,Dominic,Solanke,4,0.13,-0.03,17.0,0.0,0.0325,0.73,0.5,89.25,0.0,0.0,0.0,4.25,0.0,3.75,-0.23,-0.0325,8.0
16,0,0.02,0.72,3,90,0,0,0,17,0,Dominic,Solanke,2,2.2800000000000002,-0.02,6.0,0.0,0.03,0.755,1.25,89.25,0.0,0.0,0.0,8.0,0.0,3.75,0.49500000000000005,-0.03,8.0
17,0,0.05,1.01,1,90,0,0,0,6,0,Dominic,Solanke,3,-0.010000000000000009,-0.05,2.0,0.0,0.0325,0.6799999999999999,1.25,89.25,0.0,0.0,0.0,8.0,0.0,3.25,0.5700000000000001,-0.0325,8.0
18,0,0.0,0.84,0,90,0,0,0,2,0,Dominic,Solanke,5,-0.84,0.0,2.0,0.0,0.024999999999999998,0.86,1.25,90.0,0.0,0.0,0.0,8.0,0.0,3.5,0.39,-0.024999999999999998,6.75
19,0,0.0,0.08,0,82,0,0,0,2,0,Dominic,Solanke,5,-0.08,0.0,8.0,0.0,0.0175,0.6625000000000001,1.0,88.0,0.0,0.0,0.0,6.75,0.0,3.75,0.3375000000000001,-0.0175,4.5
20,0,0.07,0.52,1,90,0,0,0,8,0,Dominic,Solanke,4,0.48,-0.07,2.0,0.0,0.030000000000000002,0.6125,0.5,88.0,0.0,0.0,0.0,4.5,0.0,4.25,-0.1125,-0.030000000000000002,3.5
21,0,0.02,0.0,0,90,0,0,0,2,0,Dominic,Solanke,2,0.0,-0.02,4.0,0.0,0.022500000000000003,0.36,0.25,88.0,0.0,0.0,0.0,3.5,0.0,4.0,-0.11,-0.022500000000000003,4.0
22,1,0.25,0.72,0,90,0,0,0,4,1,Dominic,Solanke,3,-0.72,0.75,12.0,0.25,0.085,0.32999999999999996,0.25,88.0,0.0,0.0,0.0,4.0,0.25,3.5,-0.08,0.165,6.5
23,1,0.01,2.23,1,90,0,0,0,12,0,Dominic,Solanke,4,-1.23,0.99,2.0,0.5,0.08750000000000001,0.8674999999999999,0.5,90.0,0.0,0.0,0.0,6.5,0.25,3.25,-0.3675,0.4125,5.0
24,0,0.07,0.31,0,90,0,0,0,2,0,Dominic,Solanke,5,-0.31,-0.07,2.0,0.5,0.08750000000000001,0.815,0.25,90.0,0.0,0.0,0.0,5.0,0.25,3.5,-0.565,0.41250000000000003,5.0
25,0,0.1,0.19,0,88,0,0,0,2,0,Dominic,Solanke,2,-0.19,-0.1,0.0,0.5,0.1075,0.8624999999999999,0.25,89.5,0.0,0.0,0.0,5.0,0.25,3.5,-0.6125,0.3925,4.0
26,0,0.16,0.83,0,90,0,1,0,0,0,Dominic,Solanke,2,-0.83,-0.16,8.0,0.25,0.08500000000000002,0.89,0.25,89.5,0.0,0.25,0.0,4.0,0.0,3.25,-0.64,0.16499999999999998,3.0
27,0,0.04,0.5,1,90,0,0,0,8,0,Dominic,Solanke,2,0.5,-0.04,7.0,0.0,0.09250000000000001,0.4575,0.25,89.5,0.0,0.25,0.0,3.0,0.0,2.75,-0.2075,-0.0925,4.25
28,0,0.03,0.8,1,84,0,0,0,7,1,Dominic,Solanke,3,0.19999999999999996,-0.03,2.0,0.0,0.0825,0.58,0.5,88.0,0.0,0.25,0.0,4.25,0.25,2.25,-0.08000000000000002,-0.0825,4.25
29,0,0.02,0.19,0,89,0,0,0,2,0,Dominic,Solanke,4,-0.19,-0.02,2.0,0.0,0.06250000000000001,0.58,0.5,88.25,0.0,0.25,0.0,4.25,0.25,2.75,-0.08,-0.0625,4.75
30,0,0.04,0.07,0,90,0,0,0,2,0,Dominic,Solanke,2,-0.07,-0.04,7.0,0.0,0.03250000000000001,0.39,0.5,88.25,0.0,0.0,0.0,4.75,0.25,2.75,0.11,-0.0325,4.5
31,0,0.1,0.26,1,90,0,0,0,7,0,Dominic,Solanke,4,0.74,-0.1,6.0,0.0,0.04750000000000001,0.32999999999999996,0.5,88.25,0.0,0.0,0.0,4.5,0.25,3.25,0.16999999999999998,-0.0475,4.25
32,0,0.0,0.85,1,90,0,0,0,6,0,Dominic,Solanke,5,0.15000000000000002,0.0,2.0,0.0,0.04000000000000001,0.3425,0.5,89.75,0.0,0.0,0.0,4.25,0.0,3.75,0.1575,-0.04,4.25
33,0,0.11,0.13,0,86,0,0,0,2,0,Dominic,Solanke,3,-0.13,-0.11,2.0,0.0,0.06250000000000001,0.3275,0.5,89.0,0.0,0.0,0.0,4.25,0.0,3.5,0.17250000000000001,-0.0625,4.25
34,0,0.1,0.29,0,90,0,0,0,2,0,Dominic,Solanke,3,-0.29,-0.1,2.0,0.0,0.07750000000000001,0.3825,0.5,89.0,0.0,0.0,0.0,4.25,0.0,3.75,0.11750000000000001,-0.0775,3.0
35,0,0.01,0.12,0,90,0,0,0,2,0,Dominic,Solanke,5,-0.12,-0.01,6.0,0.0,0.05500000000000001,0.3475,0.25,89.0,0.0,0.0,0.0,3.0,0.0,4.0,-0.09749999999999999,-0.055,3.0
36,0,0.04,0.39,1,90,0,0,0,6,0,Dominic,Solanke,2,0.61,-0.04,1.0,0.0,0.065,0.23249999999999998,0.25,89.0,0.0,0.0,0.0,3.0,0.0,3.25,0.017499999999999988,-0.065,2.75
37,0,0.0,0.39,0,31,0,0,0,1,0,Dominic,Solanke,4,-0.39,0.0,,0.0,0.03750000000000001,0.2975,0.25,75.25,0.0,0.0,0.0,2.75,0.0,3.5,-0.0475,-0.037500000000000006,3.0
0,0,0.05,0.6,2,79,0,0,0,13,0,Erling,Haaland,2,1.4,-0.05,2.0,0.0,0.05,0.6,2.0,79.0,0.0,0.0,0.0,13.0,0.0,2.0,1.4,-0.05,2.0
1,0,0.02,0.43,0,90,0,0,0,2,0,Erling,Haaland,4,-0.43,-0.02,4.0,0.0,0.035,0.515,1.0,84.5,0.0,0.0,0.0,7.5,0.0,3.0,0.485,-0.035,3.0
2,0,0.01,1.93,1,90,0,1,0,4,0,Erling,Haaland,2,-0.9299999999999999,-0.01,20.0,0.0,0.02666666666666667,0.9866666666666667,1.0,86.33333333333333,0.0,0.3333333333333333,0.0,6.333333333333333,0.0,2.6666666666666665,0.013333333333333345,-0.02666666666666667,8.666666666666666
3,1,0.1,1.58,3,90,0,0,0,20,0,Erling,Haaland,3,1.42,0.9,6.0,0.25,0.045,1.135,1.5,87.25,0.0,0.25,0.0,9.75,0.0,2.75,0.365,0.20500000000000002,8.0
4,0,0.03,2.56,1,90,0,0,0,6,0,Erling,Haaland,4,-1.56,-0.03,6.0,0.25,0.04000000000000001,1.625,1.25,90.0,0.0,0.25,0.0,8.0,0.0,3.25,-0.375,0.21000000000000002,9.0
5,0,0.01,0.69,1,90,0,0,0,6,0,Erling,Haaland,2,0.31000000000000005,-0.01,2.0,0.25,0.0375,1.69,1.5,90.0,0.0,0.25,0.0,9.0,0.0,2.75,-0.19,0.2125,8.5
6,0,0.03,0.06,0,90,0,0,0,2,0,Erling,Haaland,3,-0.06,-0.03,2.0,0.25,0.042499999999999996,1.2225000000000001,1.25,90.0,0.0,0.0,0.0,8.5,0.0,3.0,0.027499999999999983,0.20750000000000002,4.0
7,0,0.17,0.0,0,90,0,0,0,2,0,Erling,Haaland,5,0.0,-0.17,8.0,0.0,0.06,0.8275,0.5,90.0,0.0,0.0,0.0,4.0,0.0,3.5,-0.3275,-0.060000000000000005,4.5
8,0,0.0,0.26,1,90,0,0,0,8,0,Erling,Haaland,3,0.74,0.0,16.0,0.0,0.052500000000000005,0.2525,0.5,90.0,0.0,0.0,0.0,4.5,0.0,3.25,0.2475,-0.052500000000000005,7.0
9,1,0.47,2.04,2,90,0,0,0,16,0,Erling,Haaland,4,-0.040000000000000036,0.53,1.0,0.25,0.16749999999999998,0.5900000000000001,0.75,90.0,0.0,0.0,0.0,7.0,0.0,3.75,0.15999999999999998,0.0825,6.75
10,0,0.02,0.44,0,45,0,0,0,1,0,Erling,Haaland,3,-0.44,-0.02,16.0,0.25,0.16499999999999998,0.685,0.75,78.75,0.0,0.0,0.0,6.75,0.0,3.75,0.06499999999999999,0.08499999999999999,10.25
11,1,0.03,2.03,2,90,0,0,0,16,0,Erling,Haaland,4,-0.029999999999999805,0.97,7.0,0.5,0.13,1.1925,1.25,78.75,0.0,0.0,0.0,10.25,0.0,3.5,0.05750000000000002,0.37,10.0
12,0,0.01,0.73,1,90,0,0,0,7,0,Erling,Haaland,5,0.27,-0.01,7.0,0.5,0.1325,1.31,1.25,78.75,0.0,0.0,0.0,10.0,0.0,4.0,-0.05999999999999997,0.3675,7.75
13,2,0.22,0.77,0,90,0,0,0,7,1,Erling,Haaland,5,-0.77,1.78,2.0,0.75,0.07,0.9925,0.75,78.75,0.0,0.0,0.0,7.75,0.25,4.25,-0.24249999999999997,0.6799999999999999,8.0
14,0,0.0,0.83,0,90,0,0,0,2,0,Erling,Haaland,5,-0.83,0.0,0.0,0.75,0.065,1.09,0.75,90.0,0.0,0.0,0.0,8.0,0.25,4.75,-0.33999999999999997,0.685,4.0
15,0,0.0,0.0,0,0,0,0,0,0,0,Erling,Haaland,2,0.0,0.0,0.0,0.5,0.0575,0.5825000000000001,0.25,67.5,0.0,0.0,0.0,4.0,0.25,4.25,-0.3325,0.4425,2.25
16,0,0.0,0.0,0,0,0,0,0,0,0,Erling,Haaland,4,0.0,0.0,0.0,0.5,0.055,0.40000000000000013,0.0,45.0,0.0,0.0,0.0,2.25,0.25,4.0,-0.4,0.445,0.5
17,0,0.0,0.0,0,0,0,0,0,0,0,Erling,Haaland,3,0.0,0.0,0.0,0.0,0.0,0.2075000000000001,0.0,22.5,0.0,0.0,0.0,0.5,0.0,3.5,-0.2075,0.0,0.0
18,0,0.0,0.0,0,0,0,0,0,0,0,Erling,Haaland,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0
19,0,0.0,0.0,0,0,0,0,0,0,0,Erling,Haaland,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.25
20,0,0.01,0.23,0,19,0,0,0,1,0,Erling,Haaland,2,-0.23,-0.01,5.0,0.0,0.0025,0.057500000000000114,0.0,4.75,0.0,0.0,0.0,0.25,0.0,2.75,-0.0575,-0.0025,1.5
21,1,0.06,0.71,0,85,0,0,0,5,0,Erling,Haaland,2,-0.71,0.94,13.0,0.25,0.017499999999999998,0.2350000000000001,0.0,26.0,0.0,0.0,0.0,1.5,0.0,2.5,-0.235,0.23249999999999998,4.75
22,0,0.11,0.68,2,90,0,0,0,13,0,Erling,Haaland,3,1.3199999999999998,-0.11,2.0,0.25,0.045,0.40500000000000014,0.5,48.5,0.0,0.0,0.0,4.75,0.0,2.75,0.09499999999999997,0.205,5.25
23,0,0.02,1.71,0,90,0,0,0,2,0,Erling,Haaland,4,-1.71,-0.02,8.0,0.25,0.05,0.8325000000000001,0.5,71.0,0.0,0.0,0.0,5.25,0.0,2.75,-0.3325,0.19999999999999998,7.0
24,0,0.21,0.86,1,90,0,0,0,8,0,Erling,Haaland,2,0.14,-0.21,5.0,0.25,0.1,0.9900000000000001,0.75,88.75,0.0,0.0,0.0,7.0,0.0,2.75,-0.24000000000000002,0.15,7.0
25,1,0.02,0.43,0,74,0,0,0,5,0,Erling,Haaland,3,-0.43,0.98,6.0,0.25,0.09,0.9200000000000002,0.75,86.0,0.0,0.0,0.0,7.0,0.0,3.0,-0.17000000000000004,0.16,5.25
26,0,0.06,1.58,1,90,0,0,0,6,0,Erling,Haaland,4,-0.5800000000000001,-0.06,2.0,0.25,0.0775,1.145,0.5,86.0,0.0,0.0,0.0,5.25,0.0,3.25,-0.645,0.1725,5.25
27,0,0.01,0.1,0,90,0,0,0,2,0,Erling,Haaland,5,-0.1,-0.01,2.0,0.25,0.075,0.7425000000000002,0.5,86.0,0.0,0.0,0.0,5.25,0.0,3.5,-0.24250000000000002,0.17500000000000002,3.75
28,0,0.02,0.28,0,90,0,0,0,2,0,Erling,Haaland,5,-0.28,-0.02,0.0,0.25,0.027500000000000007,0.5975000000000001,0.25,86.0,0.0,0.0,0.0,3.75,0.0,4.25,-0.34750000000000003,0.2225,2.5
29,0,0.0,0.0,0,0,0,0,0,0,0,Erling,Haaland,5,0.0,0.0,8.0,0.0,0.022500000000000006,0.4900000000000001,0.25,67.5,0.0,0.0,0.0,2.5,0.0,4.75,-0.24000000000000005,-0.0225,3.0
30,0,0.17,0.6,1,90,0,0,0,8,0,Erling,Haaland,4,0.4,-0.17,10.0,0.0,0.05000000000000001,0.2450000000000001,0.25,67.5,0.0,0.0,0.0,3.0,0.0,4.75,0.004999999999999977,-0.05,5.0
31,1,0.15,1.8,1,80,0,0,0,10,0,Erling,Haaland,2,-0.8,0.85,0.0,0.25,0.085,0.6700000000000002,0.5,65.0,0.0,0.0,0.0,5.0,0.0,4.0,-0.17000000000000004,0.16499999999999998,4.5
32,0,0.0,0.0,0,0,0,0,0,0,0,Erling,Haaland,3,0.0,0.0,5.0,0.25,0.08000000000000002,0.6000000000000001,0.5,42.5,0.0,0.0,0.0,4.5,0.0,3.5,-0.10000000000000003,0.17,5.75
33,0,0.04,0.43,1,28,0,0,0,5,0,Erling,Haaland,2,0.5700000000000001,-0.04,21.0,0.25,0.09000000000000001,0.7075,0.75,49.5,0.0,0.0,0.0,5.75,0.0,2.75,0.04249999999999998,0.16,9.0
34,0,0.05,2.11,4,82,0,0,0,21,0,Erling,Haaland,3,1.8900000000000001,-0.05,2.0,0.25,0.060000000000000005,1.085,1.5,47.5,0.0,0.0,0.0,9.0,0.0,2.5,0.41500000000000004,0.19000000000000003,7.0
35,0,0.05,0.62,0,81,0,0,0,2,0,Erling,Haaland,3,-0.62,-0.05,13.0,0.0,0.03500000000000001,0.79,1.25,47.75,0.0,0.0,0.0,7.0,0.0,2.75,0.45999999999999996,-0.035,10.25
36,0,0.02,1.72,2,90,0,0,0,13,0,Erling,Haaland,5,0.28,-0.02,2.0,0.0,0.04000000000000001,1.22,1.75,70.25,0.0,0.0,0.0,10.25,0.0,3.25,0.53,-0.04,9.5
37,0,0.01,0.76,0,90,0,0,0,2,0,Erling,Haaland,4,-0.76,-0.01,,0.0,0.03250000000000001,1.3025,1.5,85.75,0.0,0.0,0.0,9.5,0.0,3.75,0.19750000000000004,-0.0325,5.666666666666667
0,0,0.0,0.0,0,0,0,0,0,0,0,Jean,Mateta,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,0,0.0,0.0,0,0,0,0,0,0,0,Jean,Mateta,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.5
2,0,0.01,0.0,0,19,0,0,0,1,0,Jean,Mateta,2,0.0,-0.01,7.0,0.0,0.0033333333333333335,0.0,0.0,6.333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.0,-0.0033333333333333335,2.6666666666666665
3,2,0.13,0.0,0,19,0,0,0,7,0,Jean,Mateta,3,0.0,1.87,5.0,0.5,0.035,0.0,0.0,9.5,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.465,3.25
4,1,0.08,0.0,0,65,0,0,0,5,0,Jean,Mateta,5,0.0,0.92,1.0,0.75,0.05500000000000001,0.0,0.0,25.75,0.0,0.0,0.0,3.25,0.0,3.75,0.0,0.6950000000000001,3.5
5,0,0.0,0.06,0,20,0,0,0,1,0,Jean,Mateta,3,-0.06,0.0,2.0,0.75,0.05500000000000001,0.015,0.0,30.75,0.0,0.0,0.0,3.5,0.0,3.25,-0.015,0.6950000000000001,3.75
6,0,0.17,0.0,0,90,0,0,0,2,0,Jean,Mateta,4,0.0,-0.17,2.0,0.75,0.095,0.015,0.0,48.5,0.0,0.0,0.0,3.75,0.0,3.75,-0.015,0.655,2.5
7,0,0.02,0.21,0,90,0,0,0,2,0,Jean,Mateta,2,-0.21,-0.02,1.0,0.25,0.0675,0.0675,0.0,66.25,0.0,0.0,0.0,2.5,0.0,3.5,-0.0675,0.1825,1.5
8,0,0.0,0.09,0,60,0,0,0,1,1,Jean,Mateta,4,-0.09,0.0,1.0,0.0,0.047499999999999994,0.09,0.0,65.0,0.0,0.0,0.0,1.5,0.25,3.25,-0.09,-0.0475,1.5
9,0,0.05,0.0,0,11,0,0,0,1,0,Jean,Mateta,5,0.0,-0.05,0.0,0.0,0.060000000000000005,0.075,0.0,62.75,0.0,0.0,0.0,1.5,0.25,3.75,-0.075,-0.060000000000000005,1.0
10,0,0.0,0.0,0,0,0,0,0,0,0,Jean,Mateta,2,0.0,0.0,1.0,0.0,0.017499999999999995,0.075,0.0,40.25,0.0,0.0,0.0,1.0,0.25,3.25,-0.075,-0.0175,0.75
11,0,0.0,0.0,0,7,0,0,0,1,0,Jean,Mateta,3,0.0,0.0,1.0,0.0,0.012499999999999994,0.0225,0.0,19.5,0.0,0.0,0.0,0.75,0.25,3.5,-0.0225,-0.0125,0.75
12,0,0.06,0.1,0,10,0,0,0,1,0,Jean,Mateta,2,-0.1,-0.06,1.0,0.0,0.027499999999999993,0.025,0.0,7.0,0.0,0.0,0.0,0.75,0.0,3.0,-0.025,-0.0275,0.75
13,0,0.0,0.0,0,3,0,0,0,1,0,Jean,Mateta,4,0.0,0.0,1.0,0.0,0.014999999999999993,0.025,0.0,5.0,0.0,0.0,0.0,0.75,0.0,2.75,-0.025,-0.015,1.0
14,0,0.0,0.0,0,4,0,0,0,1,0,Jean,Mateta,3,0.0,0.0,7.0,0.0,0.014999999999999993,0.025,0.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.025,-0.015,2.5
15,0,0.01,0.93,1,45,0,0,0,7,0,Jean,Mateta,5,0.06999999999999995,-0.01,12.0,0.0,0.01749999999999999,0.2575,0.25,15.5,0.0,0.0,0.0,2.5,0.0,3.5,-0.007500000000000014,-0.017499999999999998,5.25
