,Assists,Clean_Sheet,xA,xG,xGC,Goals_Conceded,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Delta_Goals_Conceded,Next_Points,Running_Assists,Running_Clean_Sheet,Running_xA,Running_xG,Running_xGC,Running_Goals_Conceded,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Delta_Goals_Conceded,Running_Next_Points
27,0,0,0.07,0.0,2.06,3,0,70,0,0,0,0,1,Adam,Smith,2,0.0,-0.07,-0.94,5.0,0.0,0.25,0.04,0.005,1.625,1.5,0.0,80.75,0.0,0.0,0.0,1.75,0.75,2.75,-0.005,-0.04,0.125,2.5
28,1,0,0.01,0.0,1.12,1,0,90,0,0,0,5,0,Adam,Smith,3,0.0,0.99,0.1200000000000001,9.0,0.25,0.25,0.04,0.005,1.495,1.5,0.0,80.75,0.0,0.0,0.0,2.5,0.75,2.25,-0.005,0.21,-0.004999999999999949,3.5
29,0,1,0.14,0.0,0.1,0,0,89,0,0,0,9,0,Adam,Smith,4,0.0,-0.14,0.1,1.0,0.25,0.25,0.07500000000000001,0.005,1.1375,1.5,0.0,80.5,0.0,0.0,0.0,3.5,0.5,2.75,-0.005,0.175,-0.36249999999999993,3.75
30,0,0,0.12,0.0,1.4,2,0,90,0,0,0,1,0,Adam,Smith,2,0.0,-0.12,-0.6000000000000001,1.0,0.25,0.25,0.085,0.0,1.17,1.5,0.0,84.75,0.0,0.0,0.0,3.75,0.25,2.75,0.0,0.16499999999999998,-0.32999999999999996,4.0
31,0,0,0.13,0.0,1.15,2,0,69,0,0,0,1,0,Adam,Smith,4,0.0,-0.13,-0.8500000000000001,0.0,0.25,0.25,0.1,0.0,0.9425,1.25,0.0,84.5,0.0,0.0,0.0,4.0,0.0,3.25,0.0,0.15,-0.3075,2.75
32,0,0,0.01,0.0,0.62,1,0,45,0,0,0,0,1,Adam,Smith,5,0.0,-0.01,-0.38,6.0,0.0,0.25,0.1,0.0,0.8175,1.25,0.0,73.25,0.0,0.0,0.0,2.75,0.25,3.75,0.0,-0.1,-0.43250000000000005,2.0
33,0,1,0.02,0.0,0.54,0,0,90,0,0,0,6,0,Adam,Smith,3,0.0,-0.02,0.54,7.0,0.0,0.25,0.07,0.0,0.9275,1.25,0.0,73.5,0.0,0.0,0.0,2.0,0.25,3.5,0.0,-0.07,-0.32250000000000006,3.5
34,0,1,0.0,0.03,1.0,0,0,90,0,0,0,7,0,Adam,Smith,3,-0.03,0.0,1.0,0.0,0.0,0.5,0.04,0.0075,0.8275,0.75,0.0,73.5,0.0,0.0,0.0,3.5,0.25,3.75,-0.0075,-0.04,0.07749999999999999,3.25
35,0,0,0.01,0.0,3.89,2,0,88,0,0,0,0,1,Adam,Smith,5,0.0,-0.01,1.8900000000000001,6.0,0.0,0.5,0.01,0.0075,1.5125000000000002,0.75,0.0,78.25,0.0,0.0,0.0,3.25,0.5,4.0,-0.0075,-0.01,0.7625000000000001,4.75
36,0,1,0.01,0.0,0.78,0,0,80,0,0,0,6,0,Adam,Smith,2,0.0,-0.01,0.78,0.0,0.0,0.75,0.009999999999999998,0.0075,1.5525,0.5,0.0,87.0,0.0,0.0,0.0,4.75,0.25,3.25,-0.0075,-0.009999999999999998,1.0525,3.25
